UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,temp_difference,torque_speed_ratio,ambient_temperature,load_density
2639,L49818,L,299.8,309.5,1739,27.5,128,0,0,0,0,0,0,9.699999999999989,0.015813686026451983,33.10586433474912,0.9823692849345427
2640,M17499,M,299.8,309.4,1412,47.8,130,0,0,0,0,0,0,9.599999999999966,0.03385269121813031,27.23631749955076,0.4339849537864964
2641,M17500,M,299.9,309.5,1372,56.2,133,0,0,0,0,0,0,9.600000000000023,0.040962099125364436,35.07380967273259,0.8065612176762673
2642,H32055,H,299.8,309.5,1420,46.7,136,0,0,0,0,0,0,9.699999999999989,0.03288732394366197,30.576290473952817,0.5485312663068947
2643,L49822,L,299.8,309.5,1542,40.3,141,0,0,0,0,0,0,9.699999999999989,0.026134889753566794,36.82555458129416,0.7336327831043745
2644,M17503,M,299.8,309.4,1401,48.1,143,0,0,0,0,0,0,9.599999999999966,0.034332619557458956,38.71058898867015,0.4388327810334526
2645,L49824,L,299.8,309.4,1510,42.5,146,0,0,0,0,0,0,9.599999999999966,0.028145695364238412,26.475487442939887,0.32810354769197353
2646,H32059,H,299.9,309.5,1547,38.5,148,0,0,0,0,0,0,9.600000000000023,0.024886877828054297,26.825842302011807,0.43199736978976744
2647,M17506,M,299.8,309.5,1453,43.2,153,0,0,0,0,0,0,9.699999999999989,0.029731589814177565,30.814631146465768,0.7931789082837912
2648,L49827,L,299.8,309.4,1408,45.6,156,0,0,0,0,0,0,9.599999999999966,0.03238636363636364,38.80949839006495,0.7550153316424575
2649,L49828,L,299.8,309.4,1436,51.6,158,0,0,0,0,0,0,9.599999999999966,0.03593314763231198,26.566964895715536,0.637090545643449
2650,M17509,M,299.9,309.5,1582,38.2,160,0,0,0,0,0,0,9.600000000000023,0.024146649810366627,31.754617812398745,0.5343756836756243
2651,L49830,L,299.9,309.6,1280,59.3,163,0,0,0,0,0,0,9.700000000000045,0.046328125,25.988114675039334,0.6859525212314641
2652,L49831,L,299.9,309.5,2008,20.4,165,0,0,0,0,0,0,9.600000000000023,0.010159362549800797,32.5710676006573,0.7437708316770943
2653,L49832,L,299.9,309.5,1772,23.5,167,0,0,0,0,0,0,9.600000000000023,0.013261851015801355,26.86712191971527,0.9181738964938186
2654,L49833,L,299.9,309.5,1779,26.1,169,0,0,0,0,0,0,9.600000000000023,0.014671163575042159,25.772656729846513,0.6803766841869937
2655,L49834,L,299.9,309.5,1567,35.5,171,0,0,0,0,0,0,9.600000000000023,0.02265475430759413,31.944758766175376,0.9497832874512213
2656,M17515,M,299.8,309.4,1751,27.0,173,0,0,0,0,0,0,9.599999999999966,0.015419760137064534,31.068141005809963,0.856075387890969
2657,L49836,L,299.9,309.5,1349,51.3,176,0,0,0,0,0,0,9.600000000000023,0.038028169014084505,38.58660363365749,0.467660751630368
2658,M17517,M,300.0,309.5,1425,40.8,178,0,0,0,0,0,0,9.5,0.028631578947368418,21.98392564639971,0.41574160451252534
2659,L49838,L,300.0,309.4,1395,44.5,181,0,0,0,0,0,0,9.399999999999977,0.03189964157706093,36.25760251803568,0.9593238731365579
2660,H32073,H,299.8,309.3,1595,32.1,183,0,0,0,0,0,0,9.5,0.020125391849529783,36.27347334502018,0.31973631805292135
2661,L49840,L,299.8,309.3,1291,56.4,188,0,0,0,0,0,0,9.5,0.043687064291247094,30.25455818583606,0.30261887955718825
2662,M17521,M,299.9,309.4,1509,42.8,190,0,0,0,0,0,0,9.5,0.02836315440689198,34.17775694821864,0.5264935382467212
2663,M17522,M,299.9,309.4,1483,38.1,193,0,0,0,0,0,0,9.5,0.02569116655428186,32.72378329248074,0.5780695866143409
2664,L49843,L,299.9,309.3,1620,31.1,196,0,0,0,0,0,0,9.400000000000034,0.01919753086419753,26.21634255790282,0.45873881797811306
2665,M17524,M,299.9,309.4,1487,42.2,198,0,0,0,0,0,0,9.5,0.028379287155346336,25.288802710275995,0.42281863936198427
2666,L49845,L,299.8,309.4,2256,15.9,201,0,0,0,0,0,0,9.599999999999966,0.007047872340425532,26.585181971322996,0.9874862322471678
2667,H32080,H,299.7,309.2,1691,27.7,203,0,0,0,0,0,0,9.5,0.016380839739798935,22.829755496106166,0.6052857767430566
2668,M17527,M,299.8,309.3,1663,35.2,208,0,0,0,0,0,0,9.5,0.0211665664461816,32.263568321783595,0.37296255605241324
2669,M17528,M,299.8,309.3,1640,31.1,211,0,0,0,0,0,0,9.5,0.01896341463414634,29.130666178254863,0.5462903278420269
2670,H32083,H,299.7,309.3,1494,37.8,214,0,0,0,0,0,0,9.600000000000023,0.025301204819277105,42.38815589715098,0.7317030256322464
2671,L49850,L,299.8,309.4,1467,46.2,219,0,0,0,0,0,0,9.599999999999966,0.031492842535787324,25.95210070679976,0.7942334804681299
2672,M17531,M,299.7,309.3,1399,41.9,221,1,1,0,0,0,0,9.600000000000023,0.029949964260185848,27.42209587752564,0.5224919635020205
2673,L49852,L,299.7,309.3,1445,42.6,0,0,0,0,0,0,0,9.600000000000023,0.02948096885813149,23.72909295714245,0.5028612829741228
2674,L49853,L,299.8,309.4,1480,40.9,2,0,0,0,0,0,0,9.599999999999966,0.027635135135135134,26.200864321821243,0.3097766997828084
2675,L49854,L,299.7,309.3,1546,37.2,4,0,0,0,0,0,0,9.600000000000023,0.0240620957309185,39.11642356301375,0.7603424234449301
2676,L49855,L,299.7,309.3,1574,35.8,6,0,0,0,0,0,0,9.600000000000023,0.02274459974587039,31.292890968962467,0.8532876265405895
2677,L49856,L,299.7,309.3,1592,34.2,8,0,0,0,0,0,0,9.600000000000023,0.02148241206030151,20.81278201440765,0.5977396449553694
2678,L49857,L,299.8,309.5,1495,39.6,10,0,0,0,0,0,0,9.699999999999989,0.026488294314381274,33.71017176404067,0.5904252799315499
2679,L49858,L,299.8,309.6,1447,43.1,12,0,0,0,0,0,0,9.800000000000011,0.02978576364892882,30.819584495118033,0.873481251737878
2680,L49859,L,299.8,309.5,1476,44.4,14,0,0,0,0,0,0,9.699999999999989,0.030081300813008128,29.80641891992234,0.6141525230023828
2681,L49860,L,299.8,309.5,1641,27.1,16,0,0,0,0,0,0,9.699999999999989,0.01651432053625838,38.982239573952604,0.7812117661129896
2682,L49861,L,299.8,309.5,1545,32.2,18,0,0,0,0,0,0,9.699999999999989,0.020841423948220066,32.3775365522893,0.4475470651524438
2683,M17542,M,299.9,309.6,1364,44.4,20,0,0,0,0,0,0,9.700000000000045,0.03255131964809384,29.155490376412587,0.6968660790671057
2684,L49863,L,299.8,309.5,1590,28.5,23,0,0,0,0,0,0,9.699999999999989,0.017924528301886792,18.845768116092977,0.6153819448760005
2685,L49864,L,299.8,309.4,1460,37.4,25,0,0,0,0,0,0,9.599999999999966,0.02561643835616438,36.18455665060684,0.7403145761104097
2686,L49865,L,299.8,309.4,1609,32.5,27,0,0,0,0,0,0,9.599999999999966,0.020198881292728402,36.75160036374425,0.8043707732431726
2687,L49866,L,299.8,309.4,1633,27.5,29,0,0,0,0,0,0,9.599999999999966,0.016840171463563994,34.0204370536476,0.3628658408142999
2688,L49867,L,299.9,309.4,1348,52.8,31,0,0,0,0,0,0,9.5,0.03916913946587537,23.493979403358665,0.8846517923055679
2689,L49868,L,299.9,309.4,1322,53.9,33,0,0,0,0,0,0,9.5,0.0407715582450832,25.73449945851049,0.658084032817203
2690,L49869,L,300.0,309.5,1641,30.1,35,0,0,0,0,0,0,9.5,0.018342474101157833,23.91542724605016,0.6570515203119243
2691,L49870,L,300.0,309.5,1728,26.0,37,0,0,0,0,0,0,9.5,0.015046296296296295,31.918188792964397,0.6233486326452018
2692,L49871,L,300.0,309.6,1431,47.7,39,0,0,0,0,0,0,9.600000000000023,0.03333333333333333,27.57731134969703,0.9418139418856857
2693,L49872,L,300.1,309.7,1641,30.4,41,0,0,0,0,0,0,9.599999999999966,0.018525289457647774,27.69089955318622,0.9686315412527395
2694,M17553,M,300.1,309.6,1622,36.1,43,0,0,0,0,0,0,9.5,0.02225647348951911,29.866710114483222,0.8343425342789759
2695,M17554,M,300.1,309.6,1625,38.0,46,0,0,0,0,0,0,9.5,0.023384615384615386,29.82347391572118,0.3204148758828654
2696,L49875,L,300.0,309.5,1869,22.7,49,0,0,0,0,0,0,9.5,0.01214553237025147,38.79020774969162,0.8121647200925064
2697,L49876,L,300.0,309.6,1452,46.0,51,0,0,0,0,0,0,9.600000000000023,0.03168044077134986,35.887917044858845,0.7003425858956093
2698,L49877,L,300.0,309.6,1618,28.7,53,0,0,0,0,0,0,9.600000000000023,0.01773794808405439,30.18357774343802,0.7652720606172372
2699,L49878,L,300.0,309.4,2010,20.0,55,0,0,0,0,0,0,9.399999999999977,0.009950248756218905,24.101137066954706,0.7903284955592003
2700,L49879,L,299.9,309.4,1363,60.9,57,0,0,0,0,0,0,9.5,0.04468085106382979,28.031905318545437,0.8749002366389258
2701,L49880,L,299.9,309.3,1473,40.4,59,0,0,0,0,0,0,9.400000000000034,0.02742701968771215,35.73813108773773,0.3183950540798111
2702,L49881,L,299.9,309.2,1333,50.8,61,0,0,0,0,0,0,9.300000000000011,0.03810952738184546,31.61021796658016,0.5311271306050751
2703,L49882,L,299.8,309.2,1760,25.9,63,0,0,0,0,0,0,9.399999999999977,0.01471590909090909,27.42443739540426,0.6393703212362325
2704,M17563,M,299.8,309.2,1372,58.2,65,0,0,0,0,0,0,9.399999999999977,0.0424198250728863,29.61397506695471,0.5804769702140324
2705,M17564,M,299.7,309.2,1608,34.4,68,0,0,0,0,0,0,9.5,0.021393034825870644,36.70669415000321,0.6627274377801013
2706,L49885,L,299.7,309.2,1326,64.8,71,0,0,0,0,0,0,9.5,0.048868778280542986,33.77147103928023,0.42144178624465545
2707,M17566,M,299.6,309.1,1560,37.1,73,0,0,0,0,0,0,9.5,0.023782051282051284,33.03096535888605,0.733173030477533
2708,M17567,M,299.6,309.0,1539,36.1,76,0,0,0,0,0,0,9.399999999999977,0.02345679012345679,30.151875726614527,0.6152710127124692
2709,L49888,L,299.6,309.1,2266,15.3,79,0,0,0,0,0,0,9.5,0.006751985878199471,33.04811038843258,0.3474497837581396
2710,L49889,L,299.6,309.1,1641,35.8,81,0,0,0,0,0,0,9.5,0.021815965874466787,28.128100926612188,0.4437891119855774
2711,L49890,L,299.6,309.1,1574,39.2,83,0,0,0,0,0,0,9.5,0.024904701397712836,36.70262919740333,0.6829759101919779
2712,L49891,L,299.6,309.1,1407,50.6,85,0,0,0,0,0,0,9.5,0.035963041933191185,27.614498588415685,0.7586022732409421
2713,H32126,H,299.7,309.2,1302,55.5,87,0,0,0,0,0,0,9.5,0.04262672811059908,27.697490824872492,0.4389739481710226
2714,M17573,M,299.6,309.2,1651,30.8,92,0,0,0,0,0,0,9.599999999999966,0.018655360387643854,28.504170404661643,0.8315916206322291
2715,M17574,M,299.6,309.1,1366,55.2,95,0,0,0,0,0,0,9.5,0.0404099560761347,27.760744733087222,0.7895482515108343
2716,M17575,M,299.5,309.0,1701,28.6,98,0,0,0,0,0,0,9.5,0.01681363903586126,36.211912890864184,0.8913553190705479
2717,L49896,L,299.5,309.0,1498,44.6,101,0,0,0,0,0,0,9.5,0.029773030707610147,29.0980005107216,0.40594509279505253
2718,M17577,M,299.5,309.1,1422,45.3,103,0,0,0,0,0,0,9.600000000000023,0.03185654008438819,35.290842423533576,0.3221642979150206
2719,L49898,L,299.5,309.1,1357,47.3,106,0,0,0,0,0,0,9.600000000000023,0.03485630066322771,21.86803876185698,0.47691019068917445
2720,L49899,L,299.5,309.2,1690,29.2,108,0,0,0,0,0,0,9.699999999999989,0.017278106508875738,24.098940313594678,0.8001750404244934
2721,L49900,L,299.6,309.2,1559,39.1,110,0,0,0,0,0,0,9.599999999999966,0.025080179602309172,39.11203728755663,0.7374746591989005
2722,M17581,M,299.6,309.3,1553,32.4,112,0,0,0,0,0,0,9.699999999999989,0.020862846104314228,28.55448289008071,0.8078410338326834
2723,L49902,L,299.6,309.3,1558,34.8,115,0,0,0,0,0,0,9.699999999999989,0.022336328626444156,38.20887981241406,0.44454326100597963
2724,L49903,L,299.7,309.4,1362,51.9,117,0,0,0,0,0,0,9.699999999999989,0.0381057268722467,36.025273996928746,0.7651608784660446
2725,M17584,M,299.8,309.3,1470,42.7,119,0,0,0,0,0,0,9.5,0.02904761904761905,28.669342503184733,0.5647617638604003
2726,L49905,L,299.8,309.4,1555,34.8,122,0,0,0,0,0,0,9.599999999999966,0.02237942122186495,27.4668257872225,0.9132136036173495
2727,M17586,M,299.8,309.4,1423,42.9,124,0,0,0,0,0,0,9.599999999999966,0.030147575544624033,28.883449748649532,0.5620912628973103
2728,L49907,L,299.7,309.3,1434,38.5,127,0,0,0,0,0,0,9.600000000000023,0.02684797768479777,21.773009458109104,0.39593682975498223
2729,L49908,L,299.7,309.3,1779,25.5,129,0,0,0,0,0,0,9.600000000000023,0.01433389544688027,30.396381952675103,0.6296191228638655
2730,L49909,L,299.7,309.3,1417,54.6,131,0,0,0,0,0,0,9.600000000000023,0.03853211009174312,36.23546111429359,0.396861318629844
2731,L49910,L,299.6,309.2,1425,45.9,133,0,0,0,0,0,0,9.599999999999966,0.032210526315789474,29.161082818895807,0.8415484134779156
2732,M17591,M,299.7,309.2,1597,32.9,135,0,0,0,0,0,0,9.5,0.020601127113337506,21.115216618196342,0.35190572888899163
2733,L49912,L,299.7,309.2,1346,57.4,138,0,0,0,0,0,0,9.5,0.04264487369985141,36.07929092934095,0.9044518568949977
2734,L49913,L,299.7,309.2,1422,40.4,140,0,0,0,0,0,0,9.5,0.02841068917018284,33.726957271069615,0.49968029092217453
2735,H32148,H,299.7,309.2,1572,32.8,142,0,0,0,0,0,0,9.5,0.020865139949109414,25.37059088481091,0.9942405390980795
2736,L49915,L,299.7,309.2,1412,45.4,147,0,0,0,0,0,0,9.5,0.03215297450424929,30.40422238624892,0.37823448937715953
2737,M17596,M,299.7,309.1,1576,36.4,149,0,0,0,0,0,0,9.400000000000034,0.023096446700507613,27.675037435514987,0.3758134474040403
2738,M17597,M,299.7,309.1,1508,41.2,152,0,0,0,0,0,0,9.400000000000034,0.027320954907161805,27.66270631071612,0.9776543335160113
2739,M17598,M,299.8,309.1,1496,44.4,155,0,0,0,0,0,0,9.300000000000011,0.029679144385026737,22.69110716342375,0.41109131158623113
2740,L49919,L,299.8,309.2,1572,35.4,158,0,0,0,0,0,0,9.399999999999977,0.02251908396946565,31.83866273131699,0.4452044538930673
2741,L49920,L,299.6,309.0,1525,42.8,160,0,0,0,0,0,0,9.399999999999977,0.028065573770491802,38.883815563713384,0.7371951843030555
2742,L49921,L,299.6,309.0,1378,51.9,162,0,0,0,0,0,0,9.399999999999977,0.0376632801161103,21.952668507553845,0.4889538647389496
2743,L49922,L,299.6,309.1,1369,51.4,164,0,0,0,0,0,0,9.5,0.037545653761869975,19.640989632501515,0.3875834444261412
2744,L49923,L,299.6,309.1,1476,45.3,166,0,0,0,0,0,0,9.5,0.030691056910569104,39.73958262237656,0.3073523122923907
2745,L49924,L,299.7,309.2,1620,30.0,168,0,0,0,0,0,0,9.5,0.018518518518518517,32.57366702872835,0.9652867581183309
2746,M17605,M,299.7,309.1,1603,38.5,170,0,0,0,0,0,0,9.400000000000034,0.024017467248908297,30.614160165812848,0.7767185188916139
2747,L49926,L,299.7,309.2,1411,46.1,173,0,0,0,0,0,0,9.5,0.03267186392629341,31.041693630578372,0.8551698047738716
2748,L49927,L,299.7,309.2,1616,31.6,175,0,0,0,0,0,0,9.5,0.019554455445544554,35.51408965486732,0.7631862717828136
2749,L49928,L,299.7,309.2,1631,35.1,177,0,0,0,0,0,0,9.5,0.02152053954629062,31.3615719665931,0.49749029423926017
2750,M17609,M,299.7,309.2,1685,28.9,179,1,0,0,0,0,0,9.5,0.0171513353115727,36.51241035468818,0.9666995026420226
2751,H32164,H,299.7,309.2,1456,40.6,182,0,0,0,0,0,0,9.5,0.027884615384615386,25.24046732661009,0.45557175917153026
2752,L49931,L,299.7,309.1,1417,50.1,187,0,0,0,0,0,0,9.400000000000034,0.035356386732533523,25.26099961312871,0.5203445679261645
2753,M17612,M,299.7,309.1,1851,24.7,189,0,0,0,0,0,0,9.400000000000034,0.013344138303619664,24.289152030470447,0.8750571578447868
2754,L49933,L,299.7,309.1,1715,27.8,192,0,0,0,0,0,0,9.400000000000034,0.01620991253644315,39.83855121713487,0.8929969880924422
2755,H32168,H,299.6,309.1,1630,32.3,194,0,0,0,0,0,0,9.5,0.019815950920245396,25.14005767437414,0.7303069629901493
2756,L49935,L,299.7,309.2,1478,38.8,199,0,0,0,0,0,0,9.5,0.026251691474966168,27.0371626162096,0.7716279637667203
2757,L49936,L,299.7,309.2,1781,29.6,201,0,0,0,0,0,0,9.5,0.016619876473891074,22.954344420674733,0.6199632046401351
2758,L49937,L,299.8,309.2,1439,36.1,203,0,0,0,0,0,0,9.399999999999977,0.0250868658790827,34.89900133341945,0.6435122623060787
2759,M17618,M,299.7,309.2,1412,45.3,205,0,0,0,0,0,0,9.5,0.032082152974504244,24.586591250021574,0.7066216569166286
2760,L49939,L,299.7,309.1,1483,41.1,208,0,0,0,0,0,0,9.400000000000034,0.027714093054619016,37.28141463951558,0.760891881552914
2761,L49940,L,299.8,309.2,1400,42.6,210,0,0,0,0,0,0,9.399999999999977,0.03042857142857143,25.618298994603226,0.6944850172117136
2762,L49941,L,299.8,309.3,1299,65.1,212,1,0,0,0,1,0,9.5,0.05011547344110854,24.0288268011419,0.6137502527037647
2763,L49942,L,299.8,309.2,1479,44.4,214,0,0,0,0,0,0,9.399999999999977,0.03002028397565923,29.21711599837275,0.45071792601707844
2764,L49943,L,299.8,309.2,1491,47.5,216,0,0,0,0,0,0,9.399999999999977,0.031857813547954396,29.751205028413043,0.5593988192994825
2765,M17624,M,299.9,309.3,1389,52.8,0,0,0,0,0,0,0,9.400000000000034,0.03801295896328293,28.9367166175201,0.4437689496698866
2766,M17625,M,299.9,309.4,1399,54.8,3,0,0,0,0,0,0,9.5,0.03917083631165118,30.95936826517233,0.999186315287035
2767,M17626,M,299.9,309.4,1889,26.0,6,0,0,0,0,0,0,9.5,0.013763896241397565,32.13244599862624,0.3524095396466433
2768,L49947,L,300.0,309.5,1925,21.9,9,0,0,0,0,0,0,9.5,0.011376623376623375,17.762659617557425,0.7508442033618556
2769,L49948,L,300.0,309.5,1675,30.2,11,0,0,0,0,0,0,9.5,0.018029850746268658,33.28468395035359,0.5123663789627314
2770,M17629,M,300.0,309.6,1477,38.1,13,0,0,0,0,0,0,9.600000000000023,0.025795531482735275,27.445326575221657,0.4512526543481211
2771,L49950,L,300.0,309.6,1364,45.9,16,0,0,0,0,0,0,9.600000000000023,0.03365102639296188,21.150539405863285,0.6056622372275589
2772,L49951,L,299.9,309.5,1451,39.4,18,0,0,0,0,0,0,9.600000000000023,0.02715368711233632,34.11758475452558,0.5478501068064895
2773,L49952,L,299.9,309.4,1467,41.2,20,0,0,0,0,0,0,9.5,0.02808452624403545,30.297221536128433,0.4331065985652659
2774,L49953,L,299.9,309.4,1858,22.5,22,0,0,0,0,0,0,9.5,0.012109795479009687,27.69996203456093,0.4486420524228818
2775,L49954,L,300.1,309.4,1559,39.7,24,0,0,0,0,0,0,9.299999999999955,0.0254650416933932,30.50045463836901,0.849373691995134
2776,L49955,L,300.1,309.4,1560,47.7,26,0,0,0,0,0,0,9.299999999999955,0.030576923076923078,26.282220301934043,0.919503560823151
2777,L49956,L,300.1,309.4,1453,47.6,28,0,0,0,0,0,0,9.299999999999955,0.03275980729525121,35.91791795814485,0.3163898845437749
2778,L49957,L,300.1,309.4,1464,41.7,30,0,0,0,0,0,0,9.299999999999955,0.028483606557377052,27.366059130386848,0.48497360023796976
2779,L49958,L,300.0,309.4,1308,50.2,32,0,0,0,0,0,0,9.399999999999977,0.03837920489296636,28.49809437755183,0.9235819454591041
2780,L49959,L,300.1,309.5,1353,50.9,34,0,0,0,0,0,0,9.399999999999977,0.03762010347376201,30.470567956981718,0.5017566213110983
2781,M17640,M,300.2,309.6,1556,35.8,36,0,0,0,0,0,0,9.400000000000034,0.02300771208226221,28.599816573169868,0.9039493437111421
2782,L49961,L,300.2,309.5,2183,17.8,39,0,0,0,0,0,0,9.300000000000011,0.0081539166284929,31.767250750129204,0.634911927907466
2783,M17642,M,300.2,309.6,1491,41.8,41,0,0,0,0,0,0,9.400000000000034,0.028034875922199862,38.325510158974865,0.9060629161225391
2784,M17643,M,300.2,309.6,1528,35.1,44,0,0,0,0,0,0,9.400000000000034,0.022971204188481677,39.12751705391641,0.38253713607906586
2785,L49964,L,300.2,309.6,1430,52.7,47,0,0,0,0,0,0,9.400000000000034,0.036853146853146855,41.51824311731747,0.6400435717665895
2786,L49965,L,300.2,309.5,1495,32.6,49,0,0,0,0,0,0,9.300000000000011,0.02180602006688963,36.13765078414284,0.7673316451368328
2787,M17646,M,300.2,309.5,1630,28.3,51,0,0,0,0,0,0,9.300000000000011,0.01736196319018405,26.46616953267097,0.8934873928557414
2788,M17647,M,300.3,309.6,1524,38.4,54,0,0,0,0,0,0,9.300000000000011,0.025196850393700787,25.978891272555174,0.5665286024404128
2789,L49968,L,300.3,309.6,1326,52.4,57,0,0,0,0,0,0,9.300000000000011,0.03951734539969834,27.0077202089603,0.5198425030046367
2790,H32203,H,300.3,309.5,1438,44.0,59,0,0,0,0,0,0,9.199999999999989,0.030598052851182198,30.23558742881378,0.779410983505329
2791,L49970,L,300.4,309.6,1356,45.9,64,0,0,0,0,0,0,9.200000000000045,0.033849557522123895,33.197946441034205,0.5244873991792831
2792,H32205,H,300.4,309.6,1416,43.3,66,0,0,0,0,0,0,9.200000000000045,0.030579096045197738,27.998900782760575,0.8350663932661118
2793,L49972,L,300.4,309.7,1584,32.6,71,0,0,0,0,0,0,9.300000000000011,0.02058080808080808,33.76223762517627,0.6658177809681438
2794,L49973,L,300.3,309.6,1597,31.8,73,0,0,0,0,0,0,9.300000000000011,0.019912335629304948,31.927923760697514,0.302691594595742
2795,L49974,L,300.4,309.6,1553,43.9,75,0,0,0,0,0,0,9.200000000000045,0.02826786864133934,27.92878802968179,0.9321543179340295
2796,M17655,M,300.3,309.5,1405,49.4,77,0,0,0,0,0,0,9.199999999999989,0.03516014234875445,46.16500717132905,0.576009929843981
2797,L49976,L,300.2,309.5,1539,35.3,80,0,0,0,0,0,0,9.300000000000011,0.022936972059779074,29.14247381995083,0.6133036210656848
2798,M17657,M,300.3,309.6,1398,53.7,82,0,0,0,0,0,0,9.300000000000011,0.038412017167381976,31.258003967163948,0.676596791662798
2799,L49978,L,300.3,309.6,1568,39.6,85,0,0,0,0,0,0,9.300000000000011,0.025255102040816328,28.022596009685522,0.9922295454998746
2800,L49979,L,300.3,309.6,1404,44.6,87,0,0,0,0,0,0,9.300000000000011,0.03176638176638177,27.219550410185555,0.9935270325607892
2801,M17660,M,300.2,309.5,1500,45.7,89,0,0,0,0,0,0,9.300000000000011,0.03046666666666667,24.963863903602512,0.7857039378385622
2802,M17661,M,300.2,309.5,1642,28.8,92,0,0,0,0,0,0,9.300000000000011,0.01753958587088916,30.93311149391126,0.3743260215524653
2803,M17662,M,300.3,309.6,1509,46.6,95,0,0,0,0,0,0,9.300000000000011,0.030881378396288933,32.138315771850344,0.9257734400001179
2804,L49983,L,300.2,309.5,1343,50.2,98,0,0,0,0,0,0,9.300000000000011,0.037379002233804914,35.063619517275555,0.7701546178381191
2805,L49984,L,300.1,309.5,1450,40.1,100,0,0,0,0,0,0,9.399999999999977,0.027655172413793106,33.72243049688901,0.5471072941063388
2806,L49985,L,300.0,309.4,1460,43.5,102,0,0,0,0,0,0,9.399999999999977,0.029794520547945205,32.07992246058777,0.9623274542356774
